ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1767,40808,0,4,1,1,38612,27,400,2,4490,1
1799,56461,0,4,1,1,40190,14,0,0,4359,1
1802,96610,0,5,1,1,66298,22,0,0,4362,0
1827,37953,0,5,1,1,62571,28,0,0,4282,1
1834,75112,0,4,1,1,35532,14,500,1,4271,0
1855,59424,0,4,1,1,36600,23,1000,3,4211,0
1862,56258,0,4,1,1,38591,23,500,1,4197,1
1863,102373,0,4,1,1,67212,33,6600,14,4190,1
1894,94544,0,5,1,1,111827,8,350,1,4105,1
1895,128302,0,5,1,4,132263,32,400,2,4103,1
1898,40835,0,4,1,1,50602,39,2250,10,4090,1
1910,50715,0,4,1,1,39211,13,0,0,4051,1
1916,67358,0,5,1,1,67027,34,500,1,4379,1
1934,82981,0,5,1,3,105325,44,1000,2,3964,1
1959,76552,0,5,1,1,150010,36,0,0,3894,1
1994,63311,0,5,1,1,90181,34,950,6,4604,1
2014,44654,0,4,1,1,48874,16,0,0,4530,1
2029,91259,0,5,1,1,60609,12,0,0,4531,0
2032,53232,888,4,1,1,80696,65,22100,45,3831,1
2036,45950,0,4,1,1,38921,22,750,2,4302,1
2095,55406,0,4,1,1,38118,18,500,1,4310,1
2104,114949,0,5,1,1,87136,24,600,2,4294,1
2122,27981,0,5,1,1,63004,17,0,0,2921,1
2142,37358,0,4,1,1,50488,19,0,0,3967,1
2150,53518,0,5,1,1,73933,30,400,1,3930,1
2154,37833,0,4,1,1,48172,15,500,1,3551,1
2180,60076,0,4,1,1,45582,9,0,0,3935,0
2183,100634,0,1,3,1,69669,28,1540,12,4193,1
2203,90919,0,4,1,1,44430,17,0,0,3739,1
2216,77965,0,4,1,1,41126,33,2683,7,3120,1
2218,49874,0,4,1,1,39976,13,0,0,4293,1
2268,65904,0,4,1,1,47224,35,5350,18,3655,1
2293,98232,0,5,1,1,56687,14,500,1,3867,0
2294,98895,0,4,1,1,89709,17,500,1,3854,1
2313,70789,0,5,1,1,76661,29,150,1,3810,1
2329,75526,0,4,1,1,46421,14,0,0,3712,1
2334,80272,0,4,1,1,34744,14,550,2,3728,1
2337,83524,0,4,1,1,43152,18,0,0,3694,0
2350,77067,0,4,1,1,40129,15,0,0,3671,0
2352,76118,0,5,1,1,79154,41,1992,2,3621,1
2369,106378,0,4,1,1,56007,14,0,0,3607,0
2376,28577,0,4,1,1,48564,14,0,0,3586,1
2377,55417,0,4,1,1,37127,31,0,0,3575,0
2382,108081,0,5,1,5,217006,24,0,0,3567,1
2394,51082,0,4,1,1,40878,13,0,0,3524,1
2410,60867,0,4,1,1,41345,18,0,0,3454,0
2421,101632,0,4,1,1,48658,14,0,0,3432,1
2437,93371,0,4,1,1,55338,20,0,0,3382,0
2439,41040,0,5,1,1,66292,14,200,2,3372,1
2454,87402,0,4,1,1,41685,21,0,0,3306,0
2456,71459,0,4,1,1,36608,28,1020,3,3312,0
2467,16859,0,4,1,1,64109,45,4822,9,3266,1
2474,76513,0,4,1,1,45265,16,0,0,3235,1
2544,56687,0,4,1,1,48989,28,0,0,2973,1
2558,47787,0,4,1,1,47223,21,450,1,2921,1
2567,86638,0,4,1,1,45861,13,0,0,2867,1
2580,40702,0,4,1,1,39897,14,0,0,2826,1
2598,75288,0,4,1,1,36866,20,0,0,2774,0
2613,75132,0,4,1,1,53001,23,400,3,2720,1
2631,91048,0,4,1,1,51580,20,100,1,2669,1
2634,59696,2586,5,1,1,63827,22,500,1,2654,1
2659,88563,0,4,1,1,42410,27,0,0,2567,0
2672,86273,0,3,1,1,35304,15,500,1,2523,0
2677,61081,0,4,1,1,37682,21,2000,4,2509,0
2685,61285,0,5,1,1,55027,22,0,0,2412,1
2694,59704,0,4,2,1,57404,14,0,0,2440,0
2705,62629,0,4,1,1,36986,14,0,0,2438,0
2713,102942,0,5,1,1,56780,18,0,0,2405,0
2737,109416,0,5,1,1,73665,39,2200,5,2327,1
2751,32540,0,4,1,1,44283,17,100,1,2297,1
2762,74072,0,4,1,1,50272,39,0,0,2264,1
2765,51176,0,4,1,1,40397,16,0,0,2243,0
2774,60250,0,3,1,1,43071,12,0,0,2214,1
2788,70308,0,4,1,1,41704,19,0,0,2186,1
2824,87633,0,4,1,1,69237,37,4050,9,2068,1
2828,83781,0,4,1,1,35151,22,200,1,2066,1
2843,105294,0,4,1,1,56281,26,850,5,2021,0
2853,69884,0,5,1,1,89360,24,450,2,1990,1
2862,8557,0,1,1,1,200622,5,622,3,1955,1
2875,66466,0,4,1,2,86952,22,0,0,1956,1
2876,52537,0,4,1,1,49146,19,100,2,1944,1
2917,44101,0,5,1,1,57114,19,0,0,1829,1
2921,62960,0,5,1,1,50255,10,0,0,1824,1
2938,81144,0,1,1,1,34664,17,0,0,1769,0
2977,61474,0,1,1,4,47717,14,0,0,3354,0
2984,97606,0,4,1,1,42980,24,0,0,3355,1
3012,71263,0,5,1,1,80554,41,0,0,2987,1
3015,47966,2947,3,1,1,51615,11,650,3,3145,1
3023,29182,0,5,1,1,50698,14,0,0,2999,1
3036,74073,0,4,1,1,45526,41,200,1,2976,1
3037,43348,0,4,1,1,68846,25,200,1,2869,1
3038,97424,0,5,1,1,63796,17,0,0,2873,1
3054,68532,0,5,1,1,68704,21,0,0,2822,1
3064,45533,0,5,1,1,56208,16,0,0,2963,1
3098,92225,0,4,1,1,48276,19,350,1,2972,0
3135,51367,0,4,1,1,40004,24,0,0,2434,1
3140,54177,0,3,1,1,45403,15,500,1,2123,1
3149,110628,0,5,1,1,63759,13,0,0,2654,0
3168,89237,0,4,1,2,37668,18,0,0,2533,0
3169,93028,0,4,1,1,40887,22,0,0,2507,1
3170,89094,0,5,1,1,55865,13,0,0,2404,0
3190,28443,0,4,1,1,53065,18,150,1,2462,1
3236,32988,0,4,1,1,49484,14,0,0,2161,1
3241,56395,0,5,1,1,72905,24,1800,4,2344,1
3272,51680,0,4,1,1,54926,65,3088,8,2112,1
3296,78105,0,2,1,1,49364,14,0,0,2070,0
3327,85955,0,4,1,1,34197,22,600,2,2046,0
3334,48131,0,5,1,1,60090,18,0,0,2161,1
3344,98151,0,3,1,1,38812,11,500,1,1976,0
3361,84148,0,1,1,5,84148,7,0,0,1054,0
3389,61841,0,1,1,1,48700,49,0,0,1659,1
3405,39983,0,3,1,1,39983,11,0,0,1569,0
3420,95728,2092,5,1,1,56111,14,0,0,1372,0
3434,105737,0,5,1,1,71728,13,0,0,1705,0
3447,36829,0,4,1,1,42497,19,1001,1,1015,1
3461,76660,0,3,1,1,38807,24,3341,1,1193,0
3467,81155,0,4,1,1,49904,41,0,0,1276,0
3470,69647,0,4,1,1,45175,20,2250,3,854,1
3540,60014,0,4,1,1,45105,32,500,2,669,0
3617,27619,0,4,1,1,83726,68,14050,46,1325,1
3638,64956,0,3,1,1,36694,11,0,0,1012,0
3669,76210,0,4,1,1,37937,29,1110,8,798,1
3776,70178,0,5,1,1,61530,12,1300,6,3306,1
3792,35766,0,4,1,1,49702,20,784,1,3503,1
3819,72309,0,4,1,1,41949,20,289,2,1735,1
3824,89876,0,4,1,1,51620,17,0,0,1739,0
3846,86500,0,4,1,1,51740,20,0,0,1691,0
3857,101431,0,4,1,1,49801,19,0,0,1677,0
3869,97510,1678,5,1,1,71609,51,7650,26,1665,1
3890,88404,0,4,1,1,37304,29,500,1,1628,0
3906,126167,0,5,1,1,190160,15,0,0,1612,1
3909,84979,0,4,1,1,36702,16,0,0,1600,0
3931,57642,0,4,1,1,52176,15,0,0,1564,1
3953,40424,0,4,1,1,44110,26,343,3,1523,1
3989,91605,0,4,1,1,37840,18,0,0,1444,0
