ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
729,50675,0,1,1,1,1100,2,100,1,6282,0
737,40567,0,3,1,1,18122,16,0,0,6268,0
738,43090,0,3,1,1,11411,10,0,0,6259,0
743,33410,0,1,1,1,818,12,0,0,6255,0
747,41967,0,1,1,1,2125,10,0,0,6247,0
748,35026,0,1,1,1,9799,27,500,1,6247,0
752,37162,0,1,1,1,0,0,0,0,6241,0
763,33374,0,3,1,1,20441,13,0,0,6214,1
765,26740,0,1,1,1,619,7,0,0,6213,0
769,43179,0,3,1,1,11915,6,0,0,6214,1
783,32356,0,3,1,1,22918,19,0,0,6571,0
785,23431,0,1,1,1,3546,10,0,0,6182,0
786,37773,0,2,1,1,8436,15,0,0,6179,1
800,34651,0,1,1,1,4000,6,500,1,6157,1
807,26939,0,4,1,1,29264,15,0,0,6148,1
815,42044,2253,3,1,1,11433,10,0,0,6140,1
825,24011,0,2,1,1,20442,9,0,0,6123,1
829,36790,0,1,1,1,7158,14,0,0,6133,0
834,54265,0,1,1,1,0,0,0,0,6109,0
837,48321,0,1,1,1,0,0,0,0,6102,0
839,25333,0,3,1,1,11229,16,300,2,6099,1
856,34854,0,1,1,1,750,5,650,4,6063,0
857,44307,0,2,1,1,7944,8,0,0,6060,0
883,31669,0,2,1,1,8384,15,0,0,6018,1
884,40902,0,1,1,1,4850,7,1350,5,6018,0
889,28979,0,2,1,1,6494,12,0,0,6010,0
890,24711,0,1,1,1,3193,11,500,1,6009,0
893,37832,0,1,1,1,0,0,0,0,6004,0
896,20665,0,3,1,1,19947,16,0,0,5997,1
906,54337,0,1,1,1,2131,9,230,1,5976,0
908,26204,967,1,1,1,4030,6,2930,4,5989,0
909,27876,0,1,1,1,0,0,0,0,5972,0
917,32141,0,1,1,1,3500,14,0,0,5768,0
924,23390,0,1,1,1,1650,3,150,1,5958,0
926,40189,0,1,1,1,0,0,0,0,5952,1
931,25512,0,1,1,1,0,0,0,0,5393,0
932,28519,0,1,1,1,2125,2,0,0,5405,0
935,49736,0,1,1,1,3200,4,700,3,6038,0
937,22988,0,2,1,1,9347,14,1200,4,5944,1
940,34428,0,1,1,1,2625,10,0,0,5938,0
944,29125,0,3,1,1,10930,14,0,0,5945,0
948,39233,0,4,1,1,27545,13,0,0,5920,1
951,44824,0,1,3,1,21107,19,2000,4,5916,1
953,44293,0,3,1,1,21920,21,100,1,5913,1
954,31319,0,1,1,1,7552,5,0,0,5912,0
955,40757,0,3,1,1,14002,11,0,0,5912,0
959,38150,0,3,1,1,16688,15,0,0,5854,1
961,45781,0,2,1,1,6498,13,0,0,5801,0
963,37571,0,2,1,1,7197,15,0,0,5762,0
975,26367,0,3,1,1,19649,15,0,0,5874,1
980,20702,0,4,1,1,30451,24,1100,5,5856,1
982,24917,0,3,1,1,16239,13,150,1,5857,1
993,24310,0,1,1,1,2815,6,0,0,5266,0
997,31593,0,1,1,1,3128,12,0,0,5846,1
1000,37252,0,3,1,1,15774,19,0,0,5842,0
1019,25463,0,2,1,1,7973,14,0,0,5813,0
1022,54392,0,1,1,1,0,0,0,0,5807,0
1023,52577,0,1,1,1,441,12,0,0,5804,0
1029,39985,0,3,1,1,15103,21,0,0,5794,0
1035,27348,0,1,1,1,3084,4,0,0,5824,0
1037,42990,0,1,1,1,5345,3,0,0,5804,0
1039,37618,0,3,1,1,17385,7,0,0,5818,0
1041,43326,0,1,1,1,1100,7,1100,7,5776,0
1044,27625,0,3,1,1,27799,16,500,1,5772,1
1045,33835,0,1,1,1,2280,7,1000,2,5771,0
1057,34690,0,3,1,1,18124,14,0,0,5752,1
1062,44026,0,2,1,1,12282,18,634,1,5738,0
1065,45358,0,3,1,1,14507,9,0,0,5735,0
1071,38884,0,1,1,1,2850,13,500,1,5729,0
1072,42040,1000,1,1,1,14189,17,4034,13,5717,1
1074,24394,0,1,1,1,3250,3,250,1,5713,1
1076,39313,0,3,1,1,24091,16,0,0,5706,1
1080,37163,0,3,1,1,19318,14,0,0,4988,0
1083,25168,0,1,1,1,500,1,500,1,5547,0
1095,36936,0,1,1,1,2875,16,0,0,5492,1
1099,34383,0,3,1,1,22956,12,0,0,5611,1
1101,34546,0,1,1,1,1500,2,0,0,5612,0
1110,42438,0,1,1,1,519,10,0,0,5349,0
1112,24545,0,1,1,1,0,0,0,0,5671,0
1116,47938,0,3,1,1,12656,13,0,0,5708,0
1130,25634,2505,1,1,1,0,0,0,0,5663,0
1132,33327,0,1,1,1,1000,1,0,0,5664,0
1134,27591,0,1,1,1,8209,34,1800,16,5659,0
1139,28223,0,2,1,1,8625,12,0,0,5651,0
1145,37215,0,2,1,1,8199,8,0,0,5637,0
1148,24418,0,2,1,1,12533,13,0,0,5626,1
1149,34562,0,1,1,1,1770,9,250,3,5622,0
1151,24813,0,1,1,1,4066,10,0,0,5225,0
1153,22116,0,3,1,1,20809,14,0,0,5463,1
1155,36079,0,3,1,1,22506,22,150,1,5323,0
1163,39654,0,1,1,1,1625,6,0,0,5518,0
1164,25214,0,1,1,1,1000,1,0,0,5598,0
1165,48775,0,3,1,1,17494,15,0,0,5588,0
1167,46535,0,3,1,1,25891,14,150,1,5399,1
1168,23130,0,1,1,1,5032,10,0,0,5500,0
1171,31769,0,1,1,1,0,0,0,0,5464,0
1173,33373,0,1,1,1,0,0,0,0,5427,0
1176,23379,0,2,1,1,11712,25,0,0,5499,1
1177,22372,0,3,1,1,14766,12,0,0,4950,0
1178,23120,0,1,1,1,4231,7,0,0,5615,0
1179,46157,0,1,1,1,1625,3,500,1,5609,0
1186,21676,0,3,1,1,15392,15,100,1,5584,1
1187,36644,0,3,1,1,14506,13,0,0,5583,0
1189,32214,11148,3,1,1,12717,10,0,0,5576,1
1191,34450,0,1,1,1,26996,7,0,0,5566,0
1194,44331,0,1,1,1,2850,3,350,1,5555,1
1196,27993,0,1,1,1,6000,3,0,0,5542,0
1203,28941,0,1,1,1,2935,6,0,0,4692,0
1209,30594,0,1,1,1,3250,12,0,0,5017,0
1214,38822,0,1,1,1,2000,9,0,0,5304,0
1216,39372,0,1,1,1,4296,10,0,0,5190,0
1217,25125,0,1,1,1,1875,8,0,0,5147,1
1226,34086,0,3,1,1,19669,18,1500,3,5344,1
1229,26748,0,3,1,1,11981,14,0,0,5408,1
1233,40965,10098,1,1,1,9850,11,1850,6,5429,1
1242,31967,0,1,1,1,1600,4,350,2,5101,0
1246,23786,0,1,1,1,16950,4,0,0,5364,0
1247,33020,0,1,1,1,6155,25,1500,3,5322,0
1248,35316,0,1,1,1,1250,4,500,1,5330,0
1254,50016,0,3,1,1,13495,14,0,0,4548,0
1255,23696,0,2,1,1,5577,10,0,0,5531,0
1256,55384,967,1,1,1,0,0,0,0,5309,0
1260,49288,0,3,1,1,12538,19,600,2,5353,1
1262,48877,0,2,1,1,11761,35,371,2,5371,1
1264,29707,0,1,1,1,300,3,0,0,5275,0
1265,26325,0,2,1,1,14559,20,1310,2,5521,1
1266,28553,0,3,1,1,13844,5,0,0,5517,0
1272,37926,0,3,1,1,25153,7,0,0,5845,0
1274,31007,0,1,1,1,5700,6,1200,4,5465,1
1276,27469,0,1,1,1,1,3,0,0,5461,0
1277,44760,0,1,1,1,3105,6,100,2,5455,0
1284,51261,0,1,1,1,2000,4,2000,4,4904,1
1285,24698,0,1,1,1,1329,5,500,1,4267,0
1288,39601,0,1,1,1,4066,12,0,0,5434,0
1305,36290,0,1,1,1,8600,13,2600,9,5111,1
1315,43403,1846,1,1,1,3350,12,3350,12,3930,1
1320,27243,0,2,1,1,6785,12,0,0,4606,0
1324,31484,0,1,1,1,3125,11,0,0,4117,0
1326,40994,0,4,1,1,26916,15,500,1,5078,1
1336,25272,0,1,1,1,0,0,0,0,5189,0
1339,24292,0,2,1,1,6558,10,0,0,5276,1
1342,30130,0,2,1,1,9192,15,0,0,4993,1
1347,40576,0,1,1,1,0,0,0,0,5118,0
1353,38604,0,1,1,1,625,5,0,0,5184,0
1356,33057,763,1,1,1,5190,5,0,0,4828,0
1357,42572,0,3,1,1,21809,14,100,1,5070,1
1358,38671,0,1,1,1,2200,9,1000,5,5192,0
1361,46272,0,1,1,1,5720,10,800,3,5092,1
1364,39946,0,3,1,1,16951,14,0,0,5282,1
1372,46545,1000,1,1,1,0,0,0,0,5066,0
1374,45031,0,1,1,1,1000,1,0,0,5227,0
1382,45412,0,1,1,1,1100,3,1100,3,5163,0
1386,31786,0,1,1,1,2661,10,0,0,5380,0
1394,31134,0,3,1,1,20108,17,0,0,5352,0
1400,43603,0,1,1,1,17100,4,100,1,5335,1
1403,49145,0,1,2,1,12755,22,2450,7,5323,0
1407,37552,0,1,1,1,100,1,0,0,5340,0
1409,26156,0,3,1,1,23831,16,0,0,5297,1
1410,32061,0,1,1,1,1100,6,0,0,5295,0
1413,30892,0,3,1,1,11474,11,0,0,5283,0
1414,29263,0,3,1,1,15184,13,0,0,5279,0
1416,43761,0,1,1,1,5398,16,0,0,5268,0
1421,22533,1000,4,1,1,22206,17,100,1,5248,1
1422,25302,0,3,1,1,11312,13,0,0,5245,0
1430,25404,0,1,1,1,2125,7,500,1,5203,0
1431,34584,0,1,1,1,6962,21,1500,7,5202,1
1437,26561,0,1,1,1,100,1,0,0,4926,1
1438,22093,0,3,1,1,14857,11,200,1,2587,0
1440,29667,0,1,1,1,5304,19,0,0,4841,0
1445,44665,0,1,1,1,333,2,333,2,3601,0
1448,51402,0,1,1,1,4375,14,0,0,4978,0
1449,32749,0,1,1,1,450,3,450,3,5050,1
1458,33964,0,1,1,1,300,3,0,0,5128,0
1460,53360,0,1,1,1,7251,5,6251,4,5120,1
1462,29342,0,2,1,1,5835,4,0,0,5153,0
1463,28228,0,3,1,1,12948,13,300,1,5108,1
1465,24660,0,2,1,1,7206,14,0,0,5136,1
1470,24930,0,3,1,1,13060,9,0,0,5084,0
1472,46734,0,2,1,1,10007,18,0,0,5080,0
1480,33560,0,1,1,1,2600,14,0,0,4604,0
1486,29632,0,1,1,1,0,0,0,0,4898,0
1490,36296,0,1,1,1,5780,6,0,0,4600,0
1493,35094,0,1,1,1,4000,11,0,0,4944,1
1495,30662,0,1,1,1,0,0,0,0,4996,0
1497,24266,0,1,1,1,2375,12,0,0,4111,0
1499,42275,925,1,1,1,4100,6,1600,5,4712,0
1502,30486,0,1,1,1,0,0,0,0,5051,0
1517,36665,0,1,1,1,1625,6,0,0,4747,0
1519,48721,0,1,1,1,18781,12,300,3,4672,0
1522,46074,0,1,1,1,2193,11,0,0,4419,0
1524,46030,0,1,1,1,4375,27,0,0,4566,0
1525,31236,0,1,1,1,2250,13,0,0,4523,0
1530,24008,0,1,1,1,540,3,0,0,4901,0
1536,39503,0,3,1,1,16671,18,2339,2,4884,1
1542,23965,0,1,2,1,7308,16,550,3,5003,0
1543,45766,0,1,1,1,4550,11,1300,7,5002,0
1546,29506,0,1,1,1,4826,16,500,2,4993,0
1548,27989,0,3,1,1,25369,16,2729,2,4981,1
1549,21933,0,4,1,1,27166,15,550,1,4974,1
1553,26862,0,3,1,1,15510,15,0,0,4965,1
1556,36887,0,1,2,1,9048,11,0,0,4951,0
1558,53869,0,1,1,1,6750,26,0,0,4940,0
1569,39207,0,1,1,1,965,3,0,0,3757,0
1574,36805,0,3,1,1,13018,16,0,0,3799,0
1580,45916,0,1,1,1,675,6,500,2,2818,1
1586,52046,0,1,1,1,1058,8,683,7,3456,0
1587,50015,0,3,1,1,20839,16,50,1,4497,0
1588,45340,0,3,1,1,14063,16,500,1,4660,1
1593,43000,0,1,1,1,1273,4,173,1,4646,0
1596,43686,0,1,1,1,4039,12,0,0,4328,0
1599,35062,0,3,1,1,16237,26,0,0,4152,1
1601,41048,0,1,1,1,1195,3,0,0,4856,0
1602,25004,0,1,1,1,1113,3,0,0,4860,1
1613,36219,0,1,1,1,4044,10,0,0,4595,0
1618,28733,0,1,1,1,0,0,0,0,4650,0
1619,26965,0,2,1,1,7346,13,0,0,4653,0
1622,43338,0,1,1,1,1000,4,1000,4,4275,0
1623,23551,0,1,1,1,2375,12,0,0,4663,1
1624,32015,0,1,1,1,6000,6,0,0,4574,0
1626,39079,0,1,1,1,3070,5,0,0,4750,0
1629,25563,0,1,1,1,303,8,0,0,3511,1
1642,41366,0,3,1,1,27148,15,0,0,4806,0
1645,49777,2360,3,1,1,12241,12,0,0,4777,0
1647,38224,0,1,1,1,2587,10,0,0,4824,0
1650,34941,0,3,1,1,23718,16,0,0,4755,0
1652,31230,0,1,1,1,815,5,815,5,4931,0
1656,23984,0,1,1,1,2737,14,0,0,4905,0
1663,49331,0,3,1,1,23572,12,100,1,4888,0
1664,43326,0,1,1,1,4164,12,0,0,4881,0
1683,25688,2396,1,1,1,3103,10,0,0,4754,1
1691,24756,0,1,1,1,7720,26,500,2,4723,1
1692,51304,1362,1,1,1,11611,40,10075,36,4708,1
1701,40264,0,1,1,1,19137,13,0,0,4684,0
1705,25322,0,3,1,1,23821,16,0,0,4673,1
1711,43749,5583,1,1,1,9557,5,0,0,4664,0
1715,35895,0,3,1,1,15720,11,0,0,4649,1
1716,46578,0,2,1,1,8322,12,0,0,4645,1
1721,27905,0,1,1,1,3794,11,0,0,4628,0
1736,26972,0,1,1,1,0,0,0,0,4587,0
1742,49708,0,1,1,1,0,0,0,0,4560,0
1750,25541,0,1,1,1,660,3,0,0,4520,0
1761,23432,0,1,1,1,1162,10,0,0,4510,0
1768,47509,0,1,1,1,21210,10,1000,2,4490,0
1771,35216,0,1,1,1,9959,14,0,0,4481,0
1773,20844,0,1,1,1,20844,10,0,0,4474,0
1774,42420,0,1,1,1,1000,1,0,0,4461,0
1775,36254,0,1,1,1,7232,7,0,0,4453,0
1776,22412,0,3,1,1,11654,12,0,0,4460,1
1779,51471,0,3,1,1,15505,32,412,1,4450,1
1786,38918,0,1,1,1,6505,29,618,2,4442,0
1796,53768,0,1,1,1,4798,16,450,1,4387,0
1800,46855,0,2,1,1,8845,17,0,0,4379,1
1801,53027,0,1,1,1,0,0,0,0,4585,0
1806,28319,0,3,1,1,18449,13,0,0,4392,1
1808,32510,0,1,3,1,14568,13,0,0,4341,0
1821,31572,0,1,1,1,0,0,0,0,4299,0
1830,32563,0,1,1,1,4200,3,200,1,4282,0
1831,49479,0,1,1,1,5500,24,100,1,4282,0
1832,23854,0,3,1,1,22498,18,250,3,4274,1
1836,30664,0,3,1,1,21242,22,700,5,4268,0
1840,25963,0,2,1,1,8183,25,0,0,4244,0
1844,39020,0,1,1,1,1295,4,0,0,4246,0
1846,34443,1440,1,1,1,2125,10,0,0,4233,0
1848,41279,967,1,1,1,3664,4,3164,3,4233,0
1856,52084,0,1,1,1,4836,7,0,0,4222,0
1869,33383,0,1,1,1,0,0,0,0,4163,0
1878,50909,0,3,1,1,14830,18,0,0,4135,1
1885,48896,0,1,1,1,4081,12,3397,10,4139,1
1886,27669,0,1,1,1,3375,20,0,0,4127,0
1890,35433,0,1,1,1,1600,3,0,0,4113,0
1899,24496,0,1,1,1,4000,3,500,1,4086,1
1906,24887,0,1,1,1,0,0,0,0,4047,0
1909,37114,0,1,1,1,21623,12,0,0,4040,1
1918,30300,0,1,1,1,2160,7,0,0,4002,0
1919,39139,0,1,1,1,710,4,0,0,3967,0
1920,52440,0,1,1,1,500,1,0,0,4026,0
1921,23329,0,1,1,1,6326,3,0,0,4008,0
1923,53487,0,1,1,1,0,0,0,0,3991,0
1930,33517,0,1,1,1,1250,2,250,1,3978,1
1938,46440,0,1,1,1,5582,24,0,0,3952,1
1944,39947,0,1,1,1,1750,7,0,0,3922,0
1946,37563,0,2,1,1,8142,14,0,0,3925,0
1952,50586,0,1,1,1,0,0,0,0,3902,0
1954,30546,0,3,1,1,11304,14,0,0,3900,0
1955,24407,0,1,1,1,923,10,0,0,3910,0
1958,21944,0,4,1,1,29461,13,0,0,3900,1
1961,38439,0,1,1,1,3318,13,0,0,3886,0
1962,32160,0,1,1,1,1130,6,250,1,3883,0
1969,40675,0,1,1,1,1413,9,0,0,2895,0
1973,50496,0,3,1,1,13287,26,0,0,4610,1
1980,26421,0,1,1,1,1250,3,0,0,4593,0
1982,44754,0,1,1,1,0,0,0,0,3648,1
1983,23827,0,1,1,1,8125,37,1000,2,4616,1
1999,30306,0,1,1,1,2500,1,0,0,4309,0
2001,35080,3867,1,1,1,0,0,0,0,4562,0
2006,39909,0,1,1,1,2682,14,0,0,4470,0
2008,25544,0,1,1,1,3271,7,0,0,4580,1
2015,32678,0,1,1,1,0,0,0,0,4481,1
2024,34182,0,1,1,1,0,0,0,0,3967,0
2030,23997,0,1,1,1,250,2,250,2,4204,0
2031,37202,0,1,1,1,15000,4,0,0,4511,0
2048,36227,0,2,1,1,7230,14,0,0,3736,0
2053,37911,0,1,1,1,2250,11,0,0,4385,0
2055,41133,0,1,1,1,635,3,0,0,4419,1
2062,31360,0,1,1,1,821,7,0,0,4488,0
2070,26055,0,1,1,1,647,9,0,0,4464,0
2072,50001,0,1,1,1,4853,12,0,0,4023,0
2075,42342,0,1,1,1,11408,23,11408,23,4331,0
2077,45735,0,1,1,1,10085,3,0,0,4239,0
2080,30868,0,1,1,1,405,3,0,0,4226,1
2081,34257,0,1,1,1,2010,4,0,0,4309,0
2082,42639,0,2,1,1,7366,12,0,0,4181,0
2089,29559,0,4,1,1,28969,16,0,0,4236,1
2096,47638,0,1,1,1,0,0,0,0,3739,0
2097,30040,0,2,1,1,8636,8,500,1,3873,1
2098,24787,0,1,1,1,1000,1,0,0,3930,0
2099,40758,0,1,1,1,3500,4,1000,2,4299,0
2101,40686,0,1,1,1,260,2,0,0,4177,0
2105,32522,0,1,1,1,5971,4,471,2,4042,0
2111,47905,0,3,1,1,14575,16,2000,4,4245,1
2112,28695,0,1,1,1,0,0,0,0,4173,0
2115,30556,0,1,1,1,950,5,550,3,4361,0
2118,26522,0,3,1,1,18479,13,0,0,4358,1
2121,49050,0,3,1,1,18436,16,0,0,2426,0
2124,26077,0,1,1,1,6768,4,0,0,3487,1
2127,32699,0,1,1,1,1500,2,500,1,3167,0
2132,27532,0,1,1,1,4639,13,0,0,3939,0
2135,28138,0,1,1,1,6330,29,0,0,3847,1
2136,33010,0,1,1,1,0,0,0,0,3915,0
2137,45687,0,1,1,1,45,2,0,0,2269,0
2143,33803,0,1,1,1,6100,34,0,0,4079,0
2155,48256,0,1,1,1,9690,2,0,0,3979,0
2160,32619,0,1,1,1,1070,7,0,0,3846,0
2163,49375,0,3,1,1,23628,14,0,0,3797,0
2164,25341,0,1,1,1,38,4,0,0,3995,1
2165,45150,0,3,1,1,18907,13,0,0,4141,0
2171,36294,0,1,1,1,0,0,0,0,3956,0
2174,28493,0,3,1,1,21845,22,300,1,3932,1
2182,36736,0,1,1,1,0,0,0,0,4134,0
2186,37948,0,3,1,1,19213,43,0,0,3914,1
2195,35425,0,1,1,1,4125,19,0,0,3834,0
2199,48433,0,1,1,1,4300,5,800,3,3673,1
2204,50230,0,1,1,1,4149,9,800,4,3727,1
2210,41176,0,1,1,1,7624,7,2624,4,3729,1
2219,35445,0,1,1,1,3379,9,0,0,4198,1
2221,33753,0,3,1,1,14961,14,500,1,3335,1
2227,47291,0,1,1,1,1350,4,350,3,2336,1
2229,24111,0,2,1,1,9374,16,0,0,3802,1
2230,35801,0,1,1,1,3337,13,0,0,3743,1
2233,47090,0,1,1,1,0,0,0,0,3726,0
2238,46607,0,1,1,1,0,0,0,0,3727,0
2239,33017,0,1,1,1,1069,7,250,1,3814,0
2240,30729,0,3,1,1,16456,15,0,0,3795,1
2241,35546,0,1,1,1,3376,10,0,0,3739,0
2243,25788,0,1,1,1,4650,13,4650,13,3687,1
2249,25080,0,1,1,1,2060,12,0,0,3795,0
2254,46882,0,1,1,1,0,0,0,0,3701,0
2257,32377,0,1,1,1,250,2,250,2,3515,0
2260,26745,0,1,1,1,17547,9,0,0,3664,1
2266,35659,0,1,1,1,1102,9,0,0,3533,0
2272,34204,0,1,1,1,16862,9,1700,5,3596,1
2276,28607,0,1,1,1,5943,5,0,0,2895,0
2277,30686,0,1,1,1,6161,2,0,0,3596,0
2289,34072,0,1,1,1,500,1,0,0,3879,0
2296,30171,0,1,3,1,15370,13,0,0,3853,0
2302,35203,0,1,1,1,1800,16,1800,16,3832,0
2304,44197,0,1,1,1,2500,1,0,0,3831,0
2308,49874,0,1,1,1,7200,9,1700,4,3817,1
2310,34379,0,3,1,1,13051,20,150,1,3805,1
2314,24277,0,2,1,1,5330,5,0,0,3796,0
2317,27904,0,2,1,1,6622,17,0,0,3793,0
