ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
629,29861,0,4,1,1,28190,15,0,0,6407,1
636,33554,0,4,1,1,27410,16,350,1,6428,1
656,25835,0,3,1,1,15153,15,0,0,6142,1
659,155962,1199,3,1,1,16510,16,50,1,6406,1
662,48410,0,4,1,1,37869,16,500,1,6395,1
672,91974,0,3,1,1,19223,18,500,1,6372,1
673,65823,0,4,1,1,28208,19,300,3,6373,1
680,45501,0,4,1,1,49656,17,316,1,6375,1
685,22268,0,3,1,1,23582,15,200,1,6339,1
687,9601,0,3,1,1,20467,16,0,0,6338,1
692,232171,0,3,1,1,22258,30,650,2,6340,1
721,48161,0,4,1,1,41174,24,0,0,6294,1
723,13114,0,2,1,1,14029,13,0,0,6289,1
727,19002,0,3,1,1,22675,21,0,0,6277,1
731,64280,0,3,1,1,21721,18,0,0,6280,1
736,13781,0,4,1,1,48914,19,500,1,6269,1
740,126555,0,4,1,1,41253,19,0,0,6280,1
741,16472,0,4,1,1,45517,12,0,0,6262,1
750,127693,0,3,1,1,17383,15,0,0,6246,1
751,52050,0,4,1,1,43190,14,0,0,6245,1
754,66572,0,2,1,1,8048,14,450,2,6240,1
763,33374,0,3,1,1,20441,13,0,0,6214,1
768,20999,0,3,1,1,15914,13,0,0,6206,1
769,43179,0,3,1,1,11915,6,0,0,6214,1
770,119214,0,2,1,1,10028,16,0,0,6205,1
777,13144,0,3,1,1,18615,18,0,0,6196,1
778,10978,0,3,1,1,14313,11,0,0,6193,1
784,44247,948,4,1,1,40939,26,0,0,6184,1
786,37773,0,2,1,1,8436,15,0,0,6179,1
798,147472,0,3,1,1,20645,16,0,0,6163,1
799,103993,0,3,1,1,14149,13,100,1,6158,1
803,105249,0,4,1,1,36093,15,0,0,6153,1
806,74645,0,4,1,1,40367,18,0,0,6147,1
807,26939,0,4,1,1,29264,15,0,0,6148,1
813,66122,0,3,1,1,11756,13,0,0,5630,1
817,152063,0,4,1,1,34257,19,1100,3,6159,1
821,68255,0,3,1,1,19077,22,400,2,6130,1
828,3268,0,4,1,1,52263,32,0,0,6120,1
839,25333,0,3,1,1,11229,16,300,2,6099,1
844,18932,0,3,1,1,24660,22,0,0,6091,1
847,173191,0,4,1,1,31503,13,0,0,6084,1
855,96387,0,4,1,1,43512,20,0,0,6065,1
860,56268,0,4,1,1,33447,14,100,1,6017,1
876,38763,0,4,1,1,34652,13,0,0,6037,1
881,76702,0,3,1,1,21568,17,0,0,6025,1
882,19348,0,3,1,1,17059,19,0,0,6022,1
883,31669,0,2,1,1,8384,15,0,0,6018,1
888,21461,0,3,1,1,40806,28,0,0,6011,1
896,20665,0,3,1,1,19947,16,0,0,5997,1
904,38312,0,4,1,1,37419,14,0,0,5980,1
930,54148,0,4,1,1,40233,14,350,1,5949,1
934,163964,0,3,1,1,11385,11,0,0,5948,1
948,39233,0,4,1,1,27545,13,0,0,5920,1
949,13050,0,3,1,1,13617,16,0,0,5920,1
953,44293,0,3,1,1,21920,21,100,1,5913,1
959,38150,0,3,1,1,16688,15,0,0,5854,1
965,30638,0,3,1,1,48963,16,0,0,5696,1
973,8651,0,4,1,1,41586,22,950,5,5882,1
975,26367,0,3,1,1,19649,15,0,0,5874,1
980,20702,0,4,1,1,30451,24,1100,5,5856,1
982,24917,0,3,1,1,16239,13,150,1,5857,1
1002,21101,0,1,1,1,7171,32,0,0,5839,1
1012,89527,0,3,1,1,22206,14,0,0,5821,1
1020,85036,0,4,1,1,43825,21,0,0,5807,1
1044,27625,0,3,1,1,27799,16,500,1,5772,1
1048,36935,0,4,1,1,34448,17,0,0,5766,1
1050,57434,0,2,1,1,11140,16,0,0,5770,1
1054,9430,0,3,1,1,11323,13,0,0,5756,1
1057,34690,0,3,1,1,18124,14,0,0,5752,1
1063,62183,1896,4,1,1,38635,18,0,0,5738,1
1076,39313,0,3,1,1,24091,16,0,0,5706,1
1079,42999,0,4,1,1,33801,12,350,1,5653,1
1081,6158,0,4,1,1,27754,14,0,0,5546,1
1099,34383,0,3,1,1,22956,12,0,0,5611,1
1105,47150,0,4,1,1,39561,18,0,0,5577,1
1111,17645,0,4,1,1,60978,20,0,0,5660,1
1117,88929,0,4,1,1,44932,20,650,2,5694,1
1120,47394,0,2,1,1,31347,19,2150,5,5688,1
1142,52819,0,4,1,1,37535,15,1000,2,5645,1
1147,179251,0,3,1,1,14775,16,200,2,5629,1
1148,24418,0,2,1,1,12533,13,0,0,5626,1
1150,144570,0,4,1,1,49052,15,0,0,5617,1
1153,22116,0,3,1,1,20809,14,0,0,5463,1
1167,46535,0,3,1,1,25891,14,150,1,5399,1
1172,60170,0,3,1,1,17235,14,0,0,5351,1
1176,23379,0,2,1,1,11712,25,0,0,5499,1
1180,94896,0,4,1,1,38127,15,500,1,5602,1
1181,12091,0,4,1,1,29271,15,0,0,5609,1
1183,106309,0,3,1,1,21873,22,1200,4,5594,1
1185,4137,0,3,1,1,15891,19,0,0,5588,1
1186,21676,0,3,1,1,15392,15,100,1,5584,1
1198,30554,0,4,1,1,38243,25,0,0,5324,1
1205,56480,0,4,1,1,35841,31,500,1,5401,1
1226,34086,0,3,1,1,19669,18,1500,3,5344,1
1229,26748,0,3,1,1,11981,14,0,0,5408,1
1234,57509,0,4,1,1,52449,19,150,1,5441,1
1240,7239,0,3,1,1,15835,15,0,0,5343,1
1260,49288,0,3,1,1,12538,19,600,2,5353,1
1262,48877,0,2,1,1,11761,35,371,2,5371,1
1263,164884,0,4,1,1,35226,18,1734,2,5283,1
1265,26325,0,2,1,1,14559,20,1310,2,5521,1
1279,92402,0,4,1,1,40825,14,0,0,5443,1
1281,59113,0,4,1,1,46808,32,0,0,5435,1
1294,11542,0,4,1,1,49100,16,1500,3,5405,1
1295,41648,0,4,1,1,32117,35,2200,5,5408,1
1296,39908,0,4,1,1,45824,29,0,0,5394,1
1326,40994,0,4,1,1,26916,15,500,1,5078,1
1338,63454,0,4,1,1,49068,13,0,0,5383,1
1340,60168,0,4,1,1,44133,16,0,0,4313,1
1342,30130,0,2,1,1,9192,15,0,0,4993,1
1357,42572,0,3,1,1,21809,14,100,1,5070,1
1360,228529,0,2,1,1,24687,14,500,1,4924,1
1364,39946,0,3,1,1,16951,14,0,0,5282,1
1365,92859,0,4,1,1,33378,15,0,0,5185,1
1366,25158,0,5,1,1,52278,17,0,0,5079,1
1371,23890,0,4,1,1,35574,19,0,0,5031,1
1375,16125,0,3,1,1,23288,17,0,0,5210,1
1383,21582,0,3,1,1,10811,15,0,0,4695,1
1385,86011,0,4,1,1,31769,18,0,0,5381,1
1392,91670,0,4,1,1,48193,17,1000,2,5365,1
1399,14345,0,4,1,1,50752,16,0,0,5487,1
1409,26156,0,3,1,1,23831,16,0,0,5297,1
1419,25089,0,4,1,1,40763,19,550,2,5259,1
1420,77709,0,4,1,1,36028,19,100,2,5253,1
1421,22533,1000,4,1,1,22206,17,100,1,5248,1
1432,32313,0,4,1,1,29188,27,0,0,5397,1
1434,68891,1697,4,1,1,37257,14,500,1,5178,1
1439,58538,1739,4,1,1,48670,19,500,2,4352,1
1443,62569,0,4,1,1,33765,19,50,1,4888,1
1444,20982,0,4,1,1,44238,18,0,0,4716,1
1452,61919,0,4,1,1,39163,14,350,1,5157,1
1463,28228,0,3,1,1,12948,13,300,1,5108,1
1466,147822,0,4,1,1,42469,18,0,0,5107,1
1469,49438,0,4,1,1,33912,14,0,0,5085,1
1483,16984,0,2,1,1,10334,15,0,0,4884,1
1484,46349,0,4,1,1,33923,20,1100,2,4856,1
1498,49991,0,4,1,1,44146,27,2510,4,4803,1
1509,16088,0,3,1,1,17872,15,0,0,4563,1
1516,54116,1846,3,1,1,34997,14,0,0,4848,1
1534,71930,0,4,1,1,32774,13,500,1,4300,1
1536,39503,0,3,1,1,16671,18,2339,2,4884,1
1538,4838,0,3,1,1,23592,16,500,1,5024,1
1539,73811,0,3,1,1,25394,14,1000,2,5021,1
1541,114376,0,4,1,1,33949,15,0,0,5009,1
1548,27989,0,3,1,1,25369,16,2729,2,4981,1
1549,21933,0,4,1,1,27166,15,550,1,4974,1
1551,86069,0,4,1,1,35282,21,0,0,4972,1
1553,26862,0,3,1,1,15510,15,0,0,4965,1
1572,329,0,3,1,1,23492,14,0,0,4868,1
1588,45340,0,3,1,1,14063,16,500,1,4660,1
1598,10146,0,3,1,1,26633,12,0,0,4509,1
1599,35062,0,3,1,1,16237,26,0,0,4152,1
1612,123430,0,4,1,1,49987,17,0,0,4798,1
1630,18007,0,4,1,1,33237,15,0,0,4665,1
1637,155278,0,4,1,1,27200,16,0,0,4926,1
1653,98604,0,3,1,1,17490,15,0,0,4919,1
1666,98343,0,4,1,1,31961,16,0,0,4971,1
1667,83006,0,4,1,1,45167,13,0,0,4906,1
1671,239576,0,3,1,1,13301,12,0,0,4849,1
1673,41370,0,5,1,1,51335,9,0,0,4842,1
1679,11789,0,4,1,1,28756,20,900,2,4775,1
1689,88192,0,4,1,1,47848,22,500,1,4784,1
1690,105665,0,4,1,1,31226,13,0,0,4727,1
1691,24756,0,1,1,1,7720,26,500,2,4723,1
1703,130761,0,4,1,1,52423,15,0,0,4674,1
1704,14371,0,4,1,1,28723,13,0,0,4671,1
1705,25322,0,3,1,1,23821,16,0,0,4673,1
1715,35895,0,3,1,1,15720,11,0,0,4649,1
1718,45613,0,4,1,1,29117,16,350,1,4625,1
1719,297127,0,3,1,1,27415,16,0,0,4631,1
1722,139983,0,3,1,1,17289,24,100,2,4629,1
1733,77814,0,4,1,1,43914,17,0,0,4587,1
1743,46926,0,4,1,1,27889,15,0,0,4554,1
1752,37514,0,4,1,1,35874,31,500,1,4537,1
1760,109114,0,4,1,1,31956,27,0,0,4512,1
1767,40808,0,4,1,1,38612,27,400,2,4490,1
1776,22412,0,3,1,1,11654,12,0,0,4460,1
1779,51471,0,3,1,1,15505,32,412,1,4450,1
1782,25577,0,4,1,1,33420,18,0,0,4432,1
1783,17111,0,3,1,1,13577,10,0,0,4434,1
1799,56461,0,4,1,1,40190,14,0,0,4359,1
1800,46855,0,2,1,1,8845,17,0,0,4379,1
1806,28319,0,3,1,1,18449,13,0,0,4392,1
1817,86143,0,3,1,1,29652,11,500,1,4317,1
1818,138512,0,4,1,1,30130,15,50,1,4313,1
1823,23552,0,4,1,1,36165,11,0,0,4300,1
1832,23854,0,3,1,1,22498,18,250,3,4274,1
1845,1076,0,3,1,1,11379,8,0,0,4233,1
1859,114508,0,4,1,1,29960,22,1250,8,4226,1
1862,56258,0,4,1,1,38591,23,500,1,4197,1
1865,13034,0,5,1,1,60000,6,0,0,4169,1
1866,22455,0,4,1,1,38814,17,0,0,4175,1
1868,72510,0,4,1,1,31469,12,0,0,4169,1
1875,66860,0,3,1,1,12667,20,980,5,4155,1
1878,50909,0,3,1,1,14830,18,0,0,4135,1
1880,15875,0,3,1,1,24918,12,0,0,4141,1
1881,159109,0,4,1,1,19554,24,1557,6,4138,1
1884,576,0,3,1,1,12082,14,0,0,4128,1
1888,10643,0,4,1,1,40585,14,850,2,4107,1
1891,162369,0,4,1,1,41359,15,500,1,4113,1
1910,50715,0,4,1,1,39211,13,0,0,4051,1
1937,131755,909,4,1,1,37299,16,0,0,3952,1
1939,58970,0,3,1,1,13467,18,0,0,3946,1
1940,152367,0,4,1,1,43406,24,700,3,3938,1
1941,80534,0,3,1,1,20715,17,0,0,3949,1
1953,54388,0,4,1,1,27516,14,0,0,3903,1
1958,21944,0,4,1,1,29461,13,0,0,3900,1
1960,37244,0,4,1,1,38220,18,0,0,3890,1
1972,91935,0,3,1,1,17550,18,0,0,4216,1
1973,50496,0,3,1,1,13287,26,0,0,4610,1
1975,156853,0,4,1,1,37625,14,0,0,4510,1
1983,23827,0,1,1,1,8125,37,1000,2,4616,1
1992,37693,0,3,1,1,30546,7,0,0,4671,1
2014,44654,0,4,1,1,48874,16,0,0,4530,1
2019,52195,0,4,1,1,35847,13,0,0,4476,1
2026,178733,0,3,1,1,26465,22,1800,4,4537,1
2036,45950,0,4,1,1,38921,22,750,2,4302,1
2042,11690,0,3,1,1,17615,17,0,0,4417,1
2056,60864,0,3,1,1,23364,19,50,1,4436,1
2063,156885,0,4,1,1,38601,19,0,0,4534,1
2068,40724,0,4,1,1,29481,14,0,0,4007,1
2069,146173,0,3,1,1,13871,17,0,0,4414,1
2073,122506,0,3,1,1,21022,13,0,0,4408,1
2085,75892,0,2,1,1,8738,15,0,0,4160,1
2089,29559,0,4,1,1,28969,16,0,0,4236,1
2091,73027,0,4,1,1,34002,19,0,0,4063,1
2095,55406,0,4,1,1,38118,18,500,1,4310,1
2111,47905,0,3,1,1,14575,16,2000,4,4245,1
2114,193818,0,3,1,1,16327,13,0,0,3768,1
2118,26522,0,3,1,1,18479,13,0,0,4358,1
2135,28138,0,1,1,1,6330,29,0,0,3847,1
2142,37358,0,4,1,1,50488,19,0,0,3967,1
2154,37833,0,4,1,1,48172,15,500,1,3551,1
2174,28493,0,3,1,1,21845,22,300,1,3932,1
2179,189784,0,4,1,1,35464,18,2197,4,4190,1
2186,37948,0,3,1,1,19213,43,0,0,3914,1
2203,90919,0,4,1,1,44430,17,0,0,3739,1
2213,16200,0,4,1,1,40455,17,0,0,3840,1
2218,49874,0,4,1,1,39976,13,0,0,4293,1
2221,33753,0,3,1,1,14961,14,500,1,3335,1
2229,24111,0,2,1,1,9374,16,0,0,3802,1
2240,30729,0,3,1,1,16456,15,0,0,3795,1
2261,120576,0,4,1,1,36635,14,0,0,3823,1
2282,64153,0,3,1,1,23563,19,0,0,3575,1
2287,49353,0,4,1,1,34656,14,0,0,3540,1
2290,72962,0,4,1,1,28055,16,0,0,3869,1
2292,13250,0,3,1,1,17778,14,0,0,3861,1
2299,89761,0,3,1,1,11965,13,0,0,3845,1
2310,34379,0,3,1,1,13051,20,150,1,3805,1
2312,48970,0,4,1,1,30872,14,0,0,3817,1
2315,20308,0,3,1,1,19526,13,0,0,3797,1
2329,75526,0,4,1,1,46421,14,0,0,3712,1
2334,80272,0,4,1,1,34744,14,550,2,3728,1
2336,188184,0,4,1,1,32170,13,0,0,3707,1
2340,18266,0,3,1,1,12254,15,0,0,3713,1
2346,8859,0,3,1,1,11998,13,0,0,3690,1
2349,25530,0,3,1,1,25131,17,0,0,3677,1
2354,30178,0,3,1,1,14422,15,0,0,3656,1
2356,138020,0,3,1,1,16449,17,500,1,3637,1
2357,27310,0,3,1,1,15537,16,500,1,3623,1
2359,35356,0,3,1,1,18520,15,300,1,3637,1
2363,74796,0,3,1,1,19710,15,400,1,3616,1
2364,26129,0,3,1,1,20265,17,0,0,3629,1
2368,19516,0,3,1,1,17696,16,0,0,3593,1
2370,22201,0,4,1,1,51278,16,350,1,3602,1
2375,18387,0,4,1,1,40560,19,800,2,3588,1
2376,28577,0,4,1,1,48564,14,0,0,3586,1
2384,120345,0,4,1,1,38323,17,650,2,3544,1
2385,11593,0,2,1,1,9055,16,0,0,3558,1
2391,55404,0,2,1,1,10613,15,500,1,3531,1
2394,51082,0,4,1,1,40878,13,0,0,3524,1
2405,38591,0,2,1,1,11039,18,0,0,3488,1
2408,60349,0,2,1,1,10350,18,0,0,3468,1
2416,12950,0,2,1,1,12798,18,195,1,3432,1
2421,101632,0,4,1,1,48658,14,0,0,3432,1
2422,233449,0,3,1,1,21274,18,0,0,3419,1
2431,101772,0,3,1,1,26480,17,1000,2,3396,1
2435,65458,1000,3,1,1,28356,24,1100,3,3382,1
2444,29929,0,3,1,1,18032,17,150,1,3344,1
2453,111442,0,4,1,1,30368,19,0,0,3392,1
2460,83811,0,4,1,1,25936,15,500,1,3281,1
2464,118141,0,4,1,1,46521,11,0,0,3259,1
2465,76060,0,4,1,1,33424,30,0,0,3263,1
2473,165203,0,4,1,1,36666,20,0,0,3239,1
2474,76513,0,4,1,1,45265,16,0,0,3235,1
2482,37335,0,3,1,1,19507,17,0,0,3202,1
2496,26103,0,3,1,1,13692,18,0,0,3151,1
2498,7011,0,3,1,1,19791,16,0,0,3152,1
2500,29298,0,3,1,1,24656,13,0,0,3141,1
2501,35304,0,4,1,1,30532,13,0,0,3131,1
2509,34942,0,3,1,1,19016,13,0,0,3089,1
2512,34103,0,3,1,1,34630,16,0,0,3115,1
2522,86341,0,3,1,1,20991,16,0,0,3053,1
2524,8399,0,3,1,1,21136,13,0,0,3052,1
2528,10036,0,3,1,1,13959,16,0,0,3030,1
2533,654,0,3,1,1,14967,10,0,0,3022,1
2538,103240,0,4,1,1,44627,29,50,1,2993,1
2544,56687,0,4,1,1,48989,28,0,0,2973,1
2552,191583,0,3,1,1,25675,18,0,0,2950,1
2553,90332,0,2,1,1,12845,25,0,0,2927,1
2554,53532,0,4,1,1,30808,18,0,0,2927,1
2558,47787,0,4,1,1,47223,21,450,1,2921,1
2567,86638,0,4,1,1,45861,13,0,0,2867,1
2572,34781,0,3,1,1,11270,12,0,0,2859,1
2573,22457,0,3,1,1,17579,15,0,0,2858,1
2580,40702,0,4,1,1,39897,14,0,0,2826,1
2586,6345,0,2,1,1,7719,18,0,0,2805,1
2602,11529,0,3,1,1,15738,15,0,0,2768,1
2608,97131,0,4,1,1,33324,19,1500,3,2727,1
2612,39862,0,3,1,1,14152,18,350,2,2727,1
2613,75132,0,4,1,1,53001,23,400,3,2720,1
2622,49129,0,2,1,1,16921,18,500,1,2692,1
2631,91048,0,4,1,1,51580,20,100,1,2669,1
2633,34294,0,3,1,1,17683,14,0,0,2661,1
2641,235422,0,2,1,1,30208,14,0,0,2629,1
2662,25824,0,3,1,1,17760,20,750,2,2559,1
2664,29150,0,3,1,1,13952,14,0,0,2544,1
2665,37529,0,4,1,1,25706,14,0,0,2558,1
2666,7515,0,2,1,1,13681,18,0,0,2552,1
2667,194576,0,4,1,1,41315,16,550,1,2539,1
2671,110480,0,4,1,1,44191,22,500,1,2539,1
2673,20674,0,3,1,1,16876,22,0,0,2528,1
2690,147862,0,4,1,1,44783,14,0,0,2426,1
2703,9520,0,3,1,1,12515,13,0,0,2438,1
2704,103215,0,3,1,1,16726,14,0,0,2427,1
2709,60085,0,3,1,1,14714,17,0,0,2404,1
2710,76938,0,3,1,1,23503,13,0,0,2422,1
2733,93154,0,4,1,1,30752,21,0,0,2333,1
2747,18545,0,3,1,1,25053,22,0,0,2304,1
2748,5570,0,1,1,1,9094,26,0,0,2287,1
2749,44690,0,3,1,1,24779,15,1000,2,2297,1
2750,127835,0,4,1,1,52700,21,0,0,2301,1
2751,32540,0,4,1,1,44283,17,100,1,2297,1
2759,73102,0,3,1,1,18156,20,0,0,2272,1
2764,23385,0,3,1,1,18303,15,150,1,2248,1
2774,60250,0,3,1,1,43071,12,0,0,2214,1
2775,81871,0,3,1,1,23068,20,0,0,2222,1
2783,28731,0,4,1,1,29782,11,0,0,2182,1
2788,70308,0,4,1,1,41704,19,0,0,2186,1
2805,135828,0,3,1,1,34495,28,450,2,2142,1
2813,18533,0,3,1,1,27904,14,0,0,2102,1
2814,202168,0,3,1,1,12463,18,0,0,2098,1
2816,37839,0,3,1,1,11512,16,0,0,2084,1
2828,83781,0,4,1,1,35151,22,200,1,2066,1
2837,22053,0,4,1,1,39810,27,0,0,2042,1
2841,112197,0,4,1,1,32108,16,0,0,2013,1
2842,106757,0,5,1,1,51234,13,0,0,2013,1
2871,39669,0,4,1,1,31989,14,0,0,1955,1
2876,52537,0,4,1,1,49146,19,100,2,1944,1
2878,56186,0,3,1,1,27538,20,400,4,1926,1
2886,79192,0,3,1,1,14404,21,150,1,2080,1
2888,19128,0,2,1,1,10595,27,0,0,1919,1
2911,20969,0,3,1,1,40234,13,150,1,1831,1
2917,44101,0,5,1,1,57114,19,0,0,1829,1
2919,23578,0,3,1,1,16366,17,500,1,1830,1
2921,62960,0,5,1,1,50255,10,0,0,1824,1
2927,31899,0,4,1,1,29816,20,500,1,1804,1
2935,32234,0,3,1,1,17001,13,0,0,1780,1
2964,59179,0,3,1,1,18908,15,0,0,3530,1
2978,53892,1619,3,1,1,28641,20,0,0,3131,1
2984,97606,0,4,1,1,42980,24,0,0,3355,1
2986,49749,0,3,1,1,13609,18,0,0,3265,1
3014,60331,0,3,1,1,17878,27,0,0,3036,1
3017,15279,0,3,1,1,17984,19,300,1,3139,1
3023,29182,0,5,1,1,50698,14,0,0,2999,1
3033,63193,0,3,1,1,20372,14,100,1,3036,1
3042,29350,0,4,1,1,27703,15,0,0,3020,1
3043,20537,0,3,1,1,44791,21,2612,4,1569,1
3052,50895,0,4,1,1,29618,15,0,0,2980,1
3058,20773,0,3,1,1,13619,14,0,0,2765,1
3059,264735,0,2,1,1,6980,17,0,0,2894,1
3064,45533,0,5,1,1,56208,16,0,0,2963,1
3071,7329,0,2,1,1,10639,16,0,0,2993,1
3079,45575,0,3,1,1,23223,17,0,0,2964,1
3080,76430,0,3,1,1,13653,17,0,0,3018,1
3083,36953,0,3,1,1,25598,16,0,0,2997,1
3084,27155,0,4,1,1,47252,15,300,1,3001,1
3091,105544,0,4,1,1,31001,16,500,1,2888,1
3095,7606,0,4,1,1,29307,17,0,0,2930,1
3114,28254,0,3,1,1,17117,19,1050,6,2692,1
3125,23448,0,4,1,1,36941,18,700,3,2675,1
3135,51367,0,4,1,1,40004,24,0,0,2434,1
3140,54177,0,3,1,1,45403,15,500,1,2123,1
3151,47513,0,3,1,1,19904,13,0,0,2516,1
3169,93028,0,4,1,1,40887,22,0,0,2507,1
3171,11109,0,5,1,1,53627,13,0,0,2623,1
3178,11324,0,3,1,1,11082,11,0,0,2661,1
3190,28443,0,4,1,1,53065,18,150,1,2462,1
3193,15135,0,3,1,1,13357,14,0,0,2579,1
3195,31489,0,3,1,1,21950,21,0,0,2216,1
3216,5199,0,3,1,1,28100,16,0,0,2592,1
3236,32988,0,4,1,1,49484,14,0,0,2161,1
3240,1724,0,3,1,1,27305,20,0,0,1784,1
3258,55487,0,3,1,1,23123,19,1150,5,1986,1
3260,14648,0,3,1,1,21157,12,0,0,1843,1
3273,8819,0,3,1,1,12472,15,0,0,1920,1
3286,26693,0,3,1,1,22057,14,0,0,1863,1
3293,10994,0,3,1,1,10492,15,0,0,2215,1
3301,101290,0,4,1,1,33876,22,500,1,2291,1
3313,24065,589,3,1,1,29586,9,0,0,1045,1
3317,4834,0,2,1,1,13441,17,0,0,1851,1
3337,17828,0,4,1,1,35099,14,0,0,2115,1
3349,119735,0,3,1,1,22432,17,1000,2,1996,1
