ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1334,152284,0,5,1,1,77045,38,1648,10,4996,1
1377,195754,0,5,1,1,98535,40,2550,9,5202,1
1393,92800,0,5,1,1,62042,23,350,1,5358,1
1398,320997,2556,5,1,1,82255,24,0,0,5345,1
1408,210350,0,5,1,1,56754,14,0,0,5302,0
1411,355145,0,5,1,1,61926,29,806,8,5288,0
1425,8723,0,5,1,1,77923,15,0,0,5231,1
1428,130364,0,5,1,1,62083,15,250,1,5213,1
1436,137134,0,5,1,1,92740,20,0,0,5170,0
1450,170309,0,5,1,1,66546,20,4130,4,5009,1
1455,161321,0,5,1,1,59645,21,0,0,5147,0
1464,118601,0,5,1,1,51240,19,0,0,5105,0
1467,190208,0,4,1,1,37122,38,1800,6,5091,0
1475,97416,0,5,1,1,63679,29,0,0,5093,0
1476,127768,0,5,1,1,65264,21,250,1,5064,1
1492,120447,0,5,1,1,53804,15,350,1,4840,0
1494,208804,0,5,1,1,56204,31,500,1,4429,1
1501,109625,0,5,1,1,63372,19,500,1,5056,1
1503,240904,2288,4,1,1,63385,22,350,1,5045,1
1511,48863,0,5,1,1,71013,18,1050,3,4925,1
1518,507371,0,4,1,1,51765,18,450,1,4770,1
1540,156219,0,5,1,1,55874,24,0,0,5015,1
1554,133853,0,5,1,1,68136,14,0,0,4960,1
1557,49737,0,5,1,1,60922,22,550,2,4946,1
1561,319241,0,5,1,1,71867,36,0,0,4692,0
1584,91237,0,5,1,1,78864,26,0,0,4321,1
1617,404142,0,5,1,1,75509,13,0,0,4784,1
1620,278437,0,4,1,1,50888,26,0,0,4744,0
1633,233057,0,5,1,1,102840,11,0,0,4791,0
1634,196079,0,5,1,1,56890,21,0,0,4791,0
1640,307260,783,4,1,1,40533,24,250,1,4791,1
1648,93700,0,5,1,1,58745,14,0,0,4827,1
1649,533120,0,5,1,1,120983,18,0,0,4827,1
1658,71264,0,5,1,1,94161,17,1000,2,4903,1
1678,197673,0,4,1,1,48932,15,0,0,4775,1
1682,207395,0,4,1,1,55903,17,500,1,4761,1
1687,84305,0,5,1,1,78931,15,0,0,4734,1
1696,68023,0,5,1,1,119512,33,500,1,4702,1
1699,138332,0,5,1,1,67836,17,0,0,4692,1
1707,134501,0,5,1,1,59855,32,1193,2,4663,1
1723,188703,0,5,1,1,62973,53,500,1,4625,0
1726,77203,0,5,1,1,66817,16,0,0,4646,1
1734,75303,0,5,1,1,74990,15,0,0,4598,1
1737,184805,0,4,1,1,52755,22,0,0,4726,1
1738,93971,0,5,1,1,62023,22,450,3,4580,1
1741,64341,0,5,1,1,63621,13,0,0,4568,1
1749,253349,0,5,1,1,68947,18,1000,2,4545,1
1756,102570,0,5,1,1,70503,20,0,0,4524,1
1781,431824,0,3,1,1,30480,16,500,1,4443,1
1797,245731,0,4,1,1,34322,35,0,0,4385,0
1802,96610,0,5,1,1,66298,22,0,0,4362,0
1827,37953,0,5,1,1,62571,28,0,0,4282,1
1857,368535,0,5,1,1,146201,21,2600,6,4210,1
1858,116288,0,5,1,1,65073,18,0,0,4209,0
1877,197973,0,5,1,1,72345,14,1029,2,4155,1
1889,264685,0,5,1,1,57505,16,0,0,4112,0
1894,94544,0,5,1,1,111827,8,350,1,4105,1
1916,67358,0,5,1,1,67027,34,500,1,4379,1
1927,283670,0,4,1,1,39260,39,200,1,3972,0
1951,197239,0,4,1,1,53412,25,250,2,3914,1
1956,640169,0,5,1,1,82561,36,400,2,3895,1
1959,76552,0,5,1,1,150010,36,0,0,3894,1
1991,134346,0,5,1,1,100210,18,0,0,4485,1
1994,63311,0,5,1,1,90181,34,950,6,4604,1
2016,327126,1452,5,1,1,97997,25,350,3,4440,1
2029,91259,0,5,1,1,60609,12,0,0,4531,0
2038,216498,0,4,1,1,43083,24,2500,5,4440,0
2041,186892,0,5,1,1,63444,13,500,1,3732,0
2086,140918,0,4,1,1,69760,32,0,0,3883,1
2087,475338,0,4,1,1,39680,22,700,4,3355,0
2104,114949,0,5,1,1,87136,24,600,2,4294,1
2122,27981,0,5,1,1,63004,17,0,0,2921,1
2129,166681,0,5,1,1,107645,25,0,0,3287,1
2150,53518,0,5,1,1,73933,30,400,1,3930,1
2153,227776,0,4,1,1,47286,19,2276,5,3980,0
2190,135488,0,5,1,1,57787,16,0,0,4117,1
2198,119531,0,5,1,1,60503,43,250,1,4002,0
2264,168778,0,5,1,1,57060,20,500,1,3326,0
2270,235312,0,5,1,1,56685,16,0,0,3476,0
2293,98232,0,5,1,1,56687,14,500,1,3867,0
2294,98895,0,4,1,1,89709,17,500,1,3854,1
2313,70789,0,5,1,1,76661,29,150,1,3810,1
2326,5154,0,5,1,1,54657,28,0,0,3769,1
2352,76118,0,5,1,1,79154,41,1992,2,3621,1
2361,350608,0,4,1,1,50988,26,2643,5,3630,0
2380,146232,0,5,1,1,83783,19,375,1,3566,1
2430,201259,0,4,1,1,40755,34,0,0,3398,1
2439,41040,0,5,1,1,66292,14,200,2,3372,1
2447,451294,0,3,1,1,45907,22,500,1,3347,1
2462,168886,0,5,1,1,66859,21,200,1,3285,1
2471,136732,0,5,1,1,87549,20,0,0,3252,1
2475,137076,0,5,1,1,61276,24,1600,4,3225,1
2480,199273,0,5,1,1,58457,14,0,0,3217,0
2493,161453,0,3,1,1,38956,44,0,0,3158,0
2508,704113,0,5,1,1,98119,23,0,0,3082,1
2519,215155,0,5,1,1,57130,15,0,0,3069,0
2545,326704,0,4,1,1,37408,19,0,0,2962,0
2562,128927,0,5,1,1,61165,14,0,0,2882,0
2568,140398,0,5,1,1,118013,26,1100,4,2972,1
2623,135408,0,5,1,1,62224,15,607,1,2697,1
2658,137760,0,5,1,1,64949,13,0,0,2580,0
2685,61285,0,5,1,1,55027,22,0,0,2412,1
2713,102942,0,5,1,1,56780,18,0,0,2405,0
2737,109416,0,5,1,1,73665,39,2200,5,2327,1
2753,162840,0,5,1,1,57382,15,0,0,2277,0
2762,74072,0,4,1,1,50272,39,0,0,2264,1
2843,105294,0,4,1,1,56281,26,850,5,2021,0
2853,69884,0,5,1,1,89360,24,450,2,1990,1
2875,66466,0,4,1,2,86952,22,0,0,1956,1
2904,153664,0,5,1,1,55567,17,0,0,1881,0
2914,147770,0,4,1,1,64517,31,450,4,1831,1
2947,169546,0,5,1,1,68315,24,600,2,1761,0
2956,131635,0,5,1,1,60315,9,0,0,2756,0
2960,310226,0,4,1,1,61894,28,1700,9,2900,1
3012,71263,0,5,1,1,80554,41,0,0,2987,1
3036,74073,0,4,1,1,45526,41,200,1,2976,1
3037,43348,0,4,1,1,68846,25,200,1,2869,1
3038,97424,0,5,1,1,63796,17,0,0,2873,1
3054,68532,0,5,1,1,68704,21,0,0,2822,1
3149,110628,0,5,1,1,63759,13,0,0,2654,0
3158,139423,0,4,1,1,54152,25,500,3,2677,1
3159,298505,0,5,1,1,130647,32,600,2,2483,1
3241,56395,0,5,1,1,72905,24,1800,4,2344,1
3284,147128,0,5,1,1,59991,47,1065,1,2279,1
3316,162365,0,5,1,1,65029,15,0,0,1948,0
3334,48131,0,5,1,1,60090,18,0,0,2161,1
3338,298927,0,5,1,1,69449,27,150,3,2047,0
3352,143441,0,5,1,1,58475,27,0,0,2238,0
3369,116923,0,5,1,1,70403,50,0,0,1738,0
3434,105737,0,5,1,1,71728,13,0,0,1705,0
3467,81155,0,4,1,1,49904,41,0,0,1276,0
3520,151265,0,5,1,1,61068,13,0,0,1213,0
3524,177785,0,5,1,1,77203,15,0,0,1251,1
3776,70178,0,5,1,1,61530,12,1300,6,3306,1
3845,166638,0,5,1,1,64572,22,0,0,1697,0
3878,190730,0,5,1,1,78916,28,2450,9,1648,1
3906,126167,0,5,1,1,190160,15,0,0,1612,1
